Mageplaza,Mageplaza
"Buy %1 for %2 each and <strong class=""benefit"">save<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>","每個購買 %2 附送 %1並且<strong class =“benefit”>保存<span class =“percent tier-<span class=""percent tier-%3"">&nbsp;%4 </span>％</strong>",module,Magento_Catalog
"Print This Page",打印此頁,module,Magento_Catalog
"Remove Product",刪除该商品,module,Magento_Catalog
"Add to Cart",加入購物車,module,Magento_Catalog
"In stock",有存貨,module,Magento_Catalog
"Out of stock",缺貨,module,Magento_Catalog
"Add to Wish List",添加至願望清單,module,Magento_Catalog
"Remove This Item",移除此物品,module,Magento_Catalog
Compare,比較,module,Magento_Catalog
"Clear All",全部清除,module,Magento_Catalog
Prev,上一頁,module,Magento_Catalog
Next,接著,module,Magento_Catalog
"We can't find products matching the selection.",我們找不到匹配的產品。,module,Magento_Catalog
"Learn More",詳細內容,module,Magento_Catalog
"We found other products you might like!",以下是你可能喜歡的產品！,module,Magento_Catalog
"More Choices:",更多的選擇：,module,Magento_Catalog
"select all",全選,module,Magento_Catalog
"%1 Item","%1 物品",module,Magento_Catalog
"%1 Items","%1 物品",module,Magento_Catalog
Show,顯示,module,Magento_Catalog
"per page",每頁,module,Magento_Catalog
Loading...,"加載中。 。 。",module,Magento_Catalog
"* Required Fields","* 為必填項",module,Magento_Catalog
OK,確定,module,Magento_Catalog
"This value does not follow the specified format (for example, 200X300).",此數值不符合指定的格式（例如，200X300）。,module,Magento_Catalog
"Image Detail",相片詳情,module,Magento_Catalog
Adding...,添加中。。。,module,Magento_Catalog
Added,已添加,module,Magento_Catalog
"unselect all",全部取消選擇,module,Magento_Catalog
Inventory,庫存,module,Magento_Catalog
"Custom image",自訂圖片,module,Magento_Catalog
"Use {{name}} and {{description}} as Product Name and Product Description placeholders","使用{{name}} 和{{description}} 作為產品名稱和產品描述內容",module,Magento_Catalog
"Recently Viewed/Compared Products",最近查看的產品/正在比較中的產品,module,Magento_Catalog
"Products per Page on Grid Allowed Values",這個網頁允許的產品展示數量,module,Magento_Catalog
"Whether to show ""All"" option in the ""Show X Per Page"" dropdown","是否在‘每頁顯示X頁’ 下顯示“全部”選項",module,Magento_Catalog
"All products",全部產品,module,Magento_Catalog
"New products",新產品,module,Magento_Catalog
Template,範本,module,Magento_Catalog
"New Products Images and Names Template",新產品的圖片和名稱範本,module,Magento_Catalog
"New Products Names Only Template",新產品名稱範本,module,Magento_Catalog
"New Products Images Only Template",新產品圖片範本,module,Magento_Catalog
Content,內容,module,Magento_Catalog
"Category Image",圖像類別,module,Magento_Catalog
Description,Description,module,Magento_Catalog
"Add CMS Block","添加CMS 模塊",module,Magento_Catalog
"Display Settings",顯示設定,module,Magento_Catalog
Overview,概覽,module,Magento_Catalog
Details,詳細資料,module,Magento_Catalog
"Learn more",了解更多,module,Magento_Catalog
"Edit Event",編輯事件,module,Magento_CatalogEvent
"Delete Rule",刪除規則,module,Magento_CatalogRule
"Are you sure you want to do this?",你確定你想要這樣做？,module,Magento_CatalogRule
Reset,重置,module,Magento_CatalogRule
"Save and Apply",儲存並套用,module,Magento_CatalogRule
"Save and Continue Edit",保存並繼續編輯,module,Magento_CatalogRule
Save,儲存,module,Magento_CatalogRule
"Catalog Price Rule",目錄價格規則,module,Magento_CatalogRule
"Add New Rule",添加新規則,module,Magento_CatalogRule
"Apply Rules",應用規則,module,Magento_CatalogRule
Conditions,條件,module,Magento_CatalogRule
Type,類別,module,Magento_CatalogRule
"Attribute Set",屬性集,module,Magento_CatalogRule
SKU,商品編號,module,Magento_CatalogRule
Product,商品,module,Magento_CatalogRule
Promotions,促銷,module,Magento_CatalogRule
"We found updated rules that are not applied. Please click ""Apply Rules"" to update your catalog.","我們發現不適用的更新的規則。請按一下""應用規則""來更新您的目錄。",module,Magento_CatalogRule
"You deleted the rule.",您刪除該規則。,module,Magento_CatalogRule
"New Catalog Price Rule",新目錄價格規則,module,Magento_CatalogRule
"Edit Rule",編輯規則,module,Magento_CatalogRule
"This rule no longer exists.",此規則不再存在。,module,Magento_CatalogRule
"New Rule",新規則,module,Magento_CatalogRule
Catalog,目錄,module,Magento_CatalogRule
"You saved the rule.",你保存的規則。,module,Magento_CatalogRule
"Something went wrong while saving the rule data. Please review the error log.",保存規則資料時出了錯。請查看錯誤日誌。,module,Magento_CatalogRule
Promo,促銷,module,Magento_CatalogRule

